page,eng,twi
510,Captain-on-Stool,Okonnuasoni
510,enstoolment,
510,destoolment,
511,Asafo Companies,Asafo
511,Ankobea,Ankobea
511,Apesemaka,Apesemaka
511,Amantoo-mmiensa,Amantuo-mmiɛnsa
512,Amantoo-mmiensa,Amantuo-mmiensa
512,Omanhene,Omanhene
512,Enstoolment,
512,Destoolment,
512,Akan,Akan
513,Asafo company,Asafo
513,Chief,Ɔhene
513,Chieftaincy,Ahenni
514,"A form of wrestling involving arm-to-arm and leg-to-leg combat, similar to Japanese Ju-jitsu.",Avensin
514,"A form of wrestling involving arm-to-arm and leg-to-leg combat, similar to Japanese Ju-jitsu.",Aguma
514,A dance established and managed by elderly men or appointed young people.,Adowa
514,A dance established and managed by elderly men or appointed young people.,Densem
515,The spiritual or ghostly world,Asaman
515,The inhabitants of Hades,Asamanfo
515,The living,Ateasefo
516,an inhabitant of Hades,Osaman
516,the place where the dead reside,Asaman
516,a supreme Being,Nyankopon
517,God,Nyankopon
517,God does not like bad things,Nyame mpe bone
517,Member of a great family,obusuaponi
517,Person who supervises the funeral rites,Nea ote ayi pa so
517,"Money, cloth, or liquor donations",Nsewabode
517,Widow,Kunafo
518,a traditional dance performed by fathers at a funeral,akrodo
518,give drink to the young dancers,Moma gofomma no nsa
519,customary rites,Bredwane
519,customary rites,Asimeremen
519,the land of the dead,Asaman
519,Grove of the Dead,Nsamam-pom
520,"Drink, drink, bring more drink","nsa, nsa, womfa nsa mera"
520,The family have done well,Abusuafɔɔ no ayɛ adeɛ
520,Funeral,Yida
521,inferiæ,
521,Odwira festival,Odwira
521,wild sugar-cane,
521,cane-plant,sensam
521,calamity,musu
522,The place of the dead,Asaman
522,Family cup,Abusua kuruwa
523,The land of the living,Ateasefo
523,The land of the Dead,Asamanfo
523,The custom of carrying the coffin through the streets with a view of its striking down the person who had caused the deceased's death,Afunsoa
523,Hades,Asaman
524,Paramount Chief,Omanhene
524,Regent,Jasehene
524,First Councillor,Abontendomhene
524,Chief of the Home or House Guard,Ankobeahene
524,Chief of the Personal Body Guard,Jasehene
524,Chiefs of the Rear Guard,Kyidom
524,Queen-Mother,
524,Council of Three Counties,Amantoo-miensa
524,State Council,Okyeman
524,Chairman of Committes and General Chief of the Advance Guard,Adontenhene
524,Chief of the Right Wing,Nifahene
525,Paramount Chief,Omanhene
525,Rear Guard,Kyidom
525,Body-Guard,Ankobea
525,Body-Guard,Jaseman
525,Stool-Guard,Oseawuman
525,Chief of Advance Guard,Adontenhene
525,Advance Guard,Adonten-man
525,Right Wing,Nifa-man
525,Left Wing,Benkumman
525,The Council of Three Counties,Amantoo-mmiensa Council
526,Natal name,Krada-din
526,Sunday,Kwasida
526,Monday,Dwowda
526,Tuesday,Benada
526,Wednesday,Wukuda
526,Thursday,Yaoda
526,Friday,Fida
526,Saturday,Memenda
526,Patronymic,Ntoro
526,Strong name,menane
527,a masculine God,Ntoro
527,Lake Bosomtwe in Ashanti,Bosomtwe
527,God,bosom
527,Antelope,twe
527,"River Pra, River God Pra",Bosompra
527,"Obo-stone, rock plural mmo, the God stone",Bosom-muru
527,"Epo-The Sea, God of the Sea",Poakwa
527,to lean upon as a support,twere
527,a tenacious and strong-willed Ntoro,Konsi
528,Akan,Akan
528,Ekoana (Buffalo),Ekoɔna
528,Asona (Red Serpent),Asona
528,Ntwa (Dog),Ntwa
528,Twidam (Panther or Leopard),Twidam
528,Aduana (Fish),Aduana
528,Oyoko (Red Plastic Clay),Oyoko
528,Nana (literally descendants),Nana
528,Adu-ana,Adu-ana
529,five great families who are children of one mother,Mmusuaban anum a woye ɛna mma biako
529,Ekoana clan,Ekoana
529,Asona clan,Asona
529,Ntwa clan,Ntwa
529,Twidam clan,Twidam
529,Aduana clan,Aduana
529,Oyoko clan,Oyoko
530,appendage,Nterakyire
530,grace or sanction money,nteho
530,pesewa,pesewa
530,taku,taku
530,domafa,domafa
530,doma,doma
530,suru,suru
530,osua,osua
530,predwan,predwan
531,January,Openima
531,February,Opepon
531,March,Ogyefuo
531,God's own sun,Onyamewia
531,April,Obenem
531,April,Ogyenko
531,May,Oforisuo-gyenɔ
531,May,Otwanyokon
531,May,Opraworam
531,June,Kitawonsa
531,June,Ayewoho mumo
531,June,Huhuhuhu
531,July,Kotonnima
531,July,Nyanya
531,August,Osanna
531,August,Osiapansam
531,September,Odwenwane
531,September,Kokosukwakwawia
531,October,Ebo
531,October,Ahinime
531,November,Opese
531,December,Obubuo
532,Odum branch,Odum
532,Odan branch,Odan
532,Kankanfre,Kankanfre
532,Fetefre tree,Fetefre
532,Nyankoma tree,Nyankoma
533,Taboos,kyiri
533,Fetish,suman
533,Murderer,awufo
533,Doa fibre,doa
533,Inquisitive,frekyere
533,Dissimulating,brabrafo
533,Power,tumi
534,sound of the gonggong,"Tin koko, tin koko"
534,music of the drum,"Frikyi, frikyi"
534,Atta's strong names,Akuti Mireku Amoa Duodu
534,Atta's Nobility,Atta's Nobility
534,Atta is Interfering,Atta is Interfering
534,Fetish Bosomtwe whose day is Sunday,Suman Kwasi Bosomtwe
535,Fetish,
535,Priest,okomfoɔ
535,Gonggongs,
535,Medicine-men,
535,Creator,Odomankoma
535,Hearing,Te
535,King,Obrempon
535,Grandfathers,Nananomse
536,"If a little boy (the small river) attempts to jump over an elderly man (the sea), he gets entangled between the elder's horns.",Abofra huru tra opanin a osa ne men mu
536,Atta the Indomitable,Atta
536,Atta is Intermeddling,Atta
536,The fetish Bosomtwe of a Sunday,Suman Kwasi Bosomtwe
537,adultery fee,
538,the white mark of judgment,Abene
538,judgment fee,Abene
538,the ceremony,Adae
538,dance,Adewa
538,Stool,Agona
538,Stool,Ahennua
539,"Akan, customs and institutions of the people",Akan
539,Akan fighting qualities,Akan
539,Akan language,Akan
539,Akan monarch,Akan
539,Akan religion,Akan
539,Akan state system,Akan
539,Akan tribes,Akan
539,Akim Abuakwa,Akyem Abuakwa
539,Akrafo,Akrafo
539,"Akuapem, the Omanhene of","Akuapem, Omanhene"
539,Akwamus,Akwamu
539,Akyem,Akyem
539,Akyeremadefo,Akyeremadefo
539,"Allegiance, the oath of",
539,Amamprobi,Amamprobi
539,Amanenya (crime),Amanenya
539,"Amantoo-mmiensa, the council of",Amantuo-mmiensa
539,"Amemafo, song of the",Amemafo
539,"Amoako Atta I, II, III, Kings of Akim Abuakwa",Akyem Abuakwa
539,"Amoakade, the Clan",Amoakade
539,"Amomam, Stool","Amomam, Akonnwa"
539,Ampebame Stool,"Ampebame, Akonnwa"
539,"Ananse, the Akan hero of folklore",Ananse
539,"Ancestors, the worship of",
539,"Animkwatia, King of Akim Abuakwa",Akyem Abuakwa
539,"Ankobea, as an Asafo","Ankobea, Asafo"
539,"Anona, the Clan",Anona
539,Ankobeahene of Kibbi,"Ankobeahene, Kibi"
539,Ankobeahene of Kwabeng,"Ankobeahene, Kwabeng"
539,Ankobea-ne-Apesemaka-ne-Kyidom,Ankobea-ne-Apesemaka-ne-Kyidom
539,"Anokye, as a God",Anokye
539,"Anokye, fetish",Anokye
539,Apadja-Ofori of Akantamansu,"Apadja-Ofori, Akantamansu"
539,Apakan (palanquin),Apakan
539,"Apapam, Odikro of","Apapam, Odikro"
539,Apasobode,Apasobode
539,Apeanin Kwaframoa Woyiawonyi,Apeanin Kwaframoa Woyiawonyi
539,"Apedwa, Odikro of","Apedwa, Odikro"
539,Apesemaka as an Asafo,"Apesemaka, Asafo"
540,thanks-money in marriage,Aseda
540,Palanquin Bearer,Asoamfo
540,adultery,Ayefare
541,"Bagua (arbitrators), functions and rights",Bagua
541,"Banmu, the, Festival",Banmu
541,"Benkumhene, the office and functions of the",Benkumhene
541,"Beretu, the Clan",Beretu
541,Bomata (double drums),Bomata
541,"Bosom-muru, the Ntoro",Bosom-muru
541,Bosompra festival,Bosompra
541,Bosomtwe festival,Bosomtwe
541,"Bredwane, the funeral dance of",Bredwane
541,Brepo oath,Brepo
541,"Bretu, the Clan",Bretu
541,"Bunso, the Ohum ceremony at",Bunso
542,Captain of Asafo Company,Asafo
542,Captain-on-Stool,Stool
542,Chieftaincy,
542,Chiefs,
542,Asafo company,Asafo
542,Akan customs,Akan
542,Akan social life,Akan
542,Akan people,Akan
542,"Company system, the Fanti",Fanti
542,"Constitution, Akim Abuakwa",Akim Abuakwa
542,Paramount Stools,Stool
542,Court Crier,
542,Council of Three Counties,
542,Councillors,
542,Asafoatse,Asafoatse
543,"Dabehene, the office and functions of the",Dabehene
543,"Dance, adowa",adowa
543,"Dance, ahima",ahima
543,"Dance, ankedam",ankedam
543,"Dance, asiko",asiko
543,"Dance, densem",densem
543,"Dance, fernapo (Fernandopo)",fernapo
543,"Dance, siti",siti
543,"Damran, King Akim Abuakwa",Damran
543,"Danquah, A. E. B., enstoolment of, as Omanhene",Omanhene
543,"Dapaa, the celebration of, day",Dapaa
543,Denkera,Denkera
543,Densu river,Densu
543,"Descent, Akan, how traced",Akan
543,"Destooled Chief, final position of a",
543,Destoolment and Enstoolment,
543,"Divorce, fetish oath in",
543,"Divorce, wiakyere (mentioning name of adulterer)",wiakyere
543,"Djamera, Odikro Kofi, destoolment of",Odikro
544,"Documents, stool",akonnwa
544,Domafa (pay to witness),domafa
544,"Drumming, formula of Adae",adae
544,"Drums, the fontomfrom",fontomfrom
544,Duabo (see also Fetish Oath),duabo
544,Dwemtade (hearing fee),dwemtade
544,Egua (Stool),egua
544,Ekar (the cutting of),ekar
544,Ekyere (gold breast plate),ekyere
544,Ayefare custom,ayefare
544,Esen (see also Court Crier),esen
545,Fanteakwahene of Begoro,Fanteakwahene
545,Fanti-Akan Customs in Ayefare,Ayefare
545,Fenasoafo,Fenasoafo
545,Fetish oath,
545,Omanhene,Omanhene
545,Fofie,Fofie
545,Fontomfrom drums,Fontomfrom
545,Franapo,Franapo
545,Fufu,Fufuo
545,Ga-Adangwe,
546,"Harem, the women of the",Maam
546,"Head Chief, office and functions of a",Ohene
546,"Head Chief, office and functions of a",Mpakanfo
546,Head of family,Obusuapanin
546,Herald,Court Crier
546,Hireguo (Divorce),Hireguo
547,"Jesters, the king's",Amemafo
547,Ju-jitsu,ayensin
547,"Kahire, the cutting of",ekal
547,Kibbi (Executive) Council,
547,Odikro,Odikro
547,"Konsi, the Ntorq",Ntorɔ
548,Widow's weeds,Kunadosa
548,The Abusua,Kuruwa
548,The celebration of Kwabena,
548,The Jasehene of Kwabeng,
548,The celebration of Kwasidae,
548,Portion of snails,Kyem
548,Linguist,Kyiami
548,Office and functions of the Kyidomhene,
548,Okyeman Council,
548,Harem,Maam'
549,"Mbra, Omanhene Kwadjo",Mbra
549,"Memafo, office and functions of",Memafo
549,Mfuwa (farmstead),Mfuwa
549,Mpakanfo,Mpakanfo
549,Mpintinkafo (see also drummers),Mpintinkafo
549,Mpintinkafohene,Mpintinkafohene
549,Nhenkwa,Nhenkwa
549,Nhyira (see Brepo),Nhyira
549,"Nifahene, office and functions of the",Nifahene
549,"Nkonnuasoafo (Stool Carriers), office and functions of the",Nkonnuasoafo
549,Nkrafo (Akrafo) office and functions of,Nkrafo
549,Nkrobo,Nkrobo
549,"Nkronso, Odikro of",Nkronso
549,Nnokofo (slaves),Nnokofo
549,"Nsaman-pour, custom of burial at the",Nsaman-pɔre
549,Nsenefo,Nsenefo
549,Nsewabode,Nsewabode
549,"Ntamkaguso, formula of",Ntamkaguso
550,"Oath, as a tribunal process",Ntam
550,Oath of allegiance,Ntam
550,"Oath of office, the Omanhene's",Ntam
550,Head of family as a tribunal,Obusuapanin
550,Blood Royal,Odehyeɛ
550,Stool heir,Odehyeɛ
550,Appellation of Odikro,Odikro
550,Creation of Stool for Odikro,Odikro
550,Jurisdiction of Odikro,Odikro
550,Office and function of Odikro,Odikro
550,Queen mother,Ohemaa
550,Linguist,Okyeame
551,Okyeman State Council,Okyeman
551,Okyenhene ntam (national oath),Okyenhene ntam
551,Oman,Oman
551,Omanhene,Omanhene
551,Omansin,Omansin
551,"Onanyo, the clan",Onanyo
551,Onyango,Onyango
551,Opakani,Opakani
551,Osaman (spirit),Osaman
551,"Osekan, knife of life and death",Osekan
551,"Osenase, Odauhene of",Osenase
551,"Osiem, Odikro of",Osiem
551,"Osino, Odikro of",Osino
551,Osomanyawa and destoolment,Osomanyawa
551,Amankrado,Amankrado
551,"Oyoko, the clan",Oyoko
551,Pano,Pano
552,Poakwa,Ntoro
552,Personal oath,Brepo
552,"Prampran, Asafo",
552,Omanhene,
553,Queen-mother,Ohemmaa
553,Akan marriage,Awareɛ
553,Stool-house,Akonnwa fie
553,Akan people,Akanfoɔ
553,Sacred offices,Ahenfie adwuma
553,Sacrifices on festival days,Afahyɛ afɔrebɔ
553,Sagua or drink durbar,Sagua
553,Santification ceremony and festival,Afahyɛ
553,Sanahene in Odwira celebration,Sanahene
553,Satisfaction money for adultery,Ayefare
554,"Seduction, three rules of",
554,"wife, position of, in",
554,Separation (suspensive divorce),
554,Sexual intercourse with a prohibited wife,
554,morality,
554,Shakespeare,
554,"Sheep, use in sacrifices",
554,in Amanenya case and other oath cases,
554,"Skulls, use of human",
554,"Slave, as property",
554,as a successor to master,
554,emancipation of a,
554,private property of a,
554,relinquishment of property,
554,wives,
554,"Smith, mentioned",
554,"Soadru, Akim",Akyem
554,Social Institutions,
554,"Society, in Akan tribal states",Akan
554,"Somme, use in sanctification",
554,"Soul, the worship of",
554,"Spirits, communion with ancestral",
554,Sponsors,
554,"Squatter, private property of",
554,"property of, how inherited",
554,Stammering of chiefs,
554,State Council,
554,"tribunal, jurisdiction of",
554,"Stocks, use of",
554,"Stool, adverse claim by a",Adom
554,alienation land by,Adom
554,as symbol of authority,Adom
554,"candidate, qualification of",Adom
554,"carriers chief of the, as historian",Adom
554,"consecration of, in festival",Adom
554,"difference between town, tribal, and family",Adom
554,documents,Adom
554,family and destoolment,Adom
554,golden,Adom
554,guard,Adom
554,"heir (blood), Royal office and function of",Adom
554,holders (see also captain on Stool),Adom
554,"house, observances in",Adom
554,how acquired,Adom
554,"land, how judged",Adom
554,"title to, how obtained",Adom
554,"owner, entitled to share of treasure-trove",Adom
554,ownership of,Adom
554,property,Adom
554,long undisturbed possession of,Adom
554,the Akim Royal,Akyem
554,the Ashanti Golden,Asante
554,the black sacred,Adom
554,the Paramount supremacy of a,Adom
554,the sacred worship of a,Adom
555,"Stool, trusteeship",Akonnwa
555,"Stool, worship, ceremonies of",Akonnwa
555,"Stoolocracy, implication and meaning of",Akonnwa
555,"Succession, theory of Akan",Akan
555,"Succession, to Stool, how determined",Akonnwa
555,"Tafo, ohene of",Ohene
555,Thanks money (thank offering),Aseda
555,Tirisika (Head-money),Tirisika
555,"Treasurer, the state",Sanna
555,"Tribunal, committee with Omanhene",Omanhene
555,"Tribunal, Ohene and Odikro's",Ohene
555,"Tribunal, Ohene and Odikro's",Odikro
555,"Tribunal, Omanhene's",Omanhene
555,"Trustee, the Stool as",Akonnwa
555,Tumpan and its drummer,Atumpan
555,"Tumtofo, office and functions of",Tumtofo
555,"Tutu, king of Ashanti",Asante
556,"Twum Ampofo, king of Akim Abuakwa",Okasu
556,Ayefare,Ayefare
