eng,twi,count,source_files
Advantage,Deɛ ɛyɛ wɔ ho/akwanya,0,07_hs_living_environment_twi_parallel
Aerobe,Ɛrobo aboa a ɔsegyen nko ara na ɛma ɔtumi tena nkwa mu,0,07_hs_living_environment_twi_parallel
Aerobic,Ɛrɔbeke akoma ne ahurututuo mu ateneateneɛ/ɛrɔbeke ɔsegyen dwumadie Biribi a egyina osegyen so na ɛyɛ ade/ tena ase,0,07_hs_living_environment_twi_parallel
Aerosol,Ɛrɔsɔɔ mopororowa a ɛtumi sensɛn mframa mu,0,07_hs_living_environment_twi_parallel
After a stranger has gone there is always something to be said about him good or bad.,Ohoho akyi mpa asem.,0,10_ashantiproverbst00rattuoft_parallel
"After the elephant is a still greater animal, the hunter!",Esóno akyi aboa ne bòmmofó!,0,10_ashantiproverbst00rattuoft_parallel
After the elephant there is no other animal to compare with it in size and strength.,Esóno akyi nni aboa.,0,10_ashantiproverbst00rattuoft_parallel
Agar,Aga adeɛ a yɛde ma biribi mu pi anaa ɛkyere,0,07_hs_living_environment_twi_parallel
Agarose,Agaros ade titire a ɛwɔ aga mu,0,07_hs_living_environment_twi_parallel
Agglutinin,Aglutinoyen/nkabomdeɛ deɛ ɛma nneɛma keka bom,0,07_hs_living_environment_twi_parallel
Aids,oyadeɛ bi ekum mmoawa a wɔbɔ nipadua ho ban,0,09_Twi-Dictionary_parallel
Ak. = abọṅ; cf. dwẹtebọ̄nā.,abọ̄nā,0,17_A Dictionary of the Asante and Fante Language_mono
"Ak. = bew, a pachydermatous animal.",e-bee,0,17_A Dictionary of the Asante and Fante Language_mono
Ak. = dŭae; a certain play; yegoro ad.,adede,0,17_A Dictionary of the Asante and Fante Language_mono
"Ak. = ebore, poison",e boro,0,17_A Dictionary of the Asante and Fante Language_mono
Ak. F. = babi.,beabi,0,17_A Dictionary of the Asante and Fante Language_mono
"Ak. bọ bẹ̄nā = twa agyadwọ, keṅkaṅ sū-dwọm, to recite the praise of a deceased person, to wail, lament.",bọ̄nā,0,17_A Dictionary of the Asante and Fante Language_mono
"Ak. dada, F. dadaw, pl. a-, a. 1. old used of things, seldom of persons, cf. apā, panyiṅ, akora: odáṅ dèdaw' or odaṅ nédáw, an old house. - 2. long known, long acquainted: odamfó dedaw, an old friend.",dedaw',0,17_A Dictionary of the Asante and Fante Language_mono
"Ak. dada, adv. already: wábà d., he is come already.",dèdaw,0,17_A Dictionary of the Asante and Fante Language_mono
"Ak. s. bow, v.",boro nsā,0,17_A Dictionary of the Asante and Fante Language_mono
"Ak. sayings, fame, report.",odede,0,17_A Dictionary of the Asante and Fante Language_mono
Akan Belief in a Hereafter,Asamando,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Akan Laws and Customs,Akan,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Akan Names of the Months,Akan Abosome,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Akan Names of the Months,Akan Abosome Din,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Akan Order of Precedence,Akan Dibebea,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Akan Order of Precedence,Akanfoɔ Dibebea,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Akan deity of the twin-born,Abam,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Akan fighting qualities of the,Akan,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Akan funeral observances payment to a chief,Ayibuadie,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
"Akan, customs and institutions of the people",Akan,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
"Akuapem, the Omanhene of","Akuapem, Omanhene",0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
"Akw. perverse, -ly, distorted",abireṅkyi-abireṅkyi,0,17_A Dictionary of the Asante and Fante Language_mono
Albany Plan of Union,Albany nkabom nhyehyɛe,0,11_hs_us_history_twi_parallel
Alger Hiss case,Alger Hiss asɛm no,0,11_hs_us_history_twi_parallel
Alien and Sedition Acts,Ahɔhoɔ ne Ɔsɔretia Mmara,0,11_hs_us_history_twi_parallel
Alkaline,aakalaen nkyɛnyɛne a asede/asid wom,0,07_hs_living_environment_twi_parallel
"All animals can climb stones, but let the tortoise try to, and he tumbles down. Said of an unlucky person.","Mmoadõmã ńhĩnã foro bo, akyekyere ń'koforo bi, wapoṅ afĩwe.",0,10_ashantiproverbst00rattuoft_parallel
"All animals sweat, but the hair on them causes us not to notice it. The saying is used in the sense that a rich or powerful man can bear losses or troubles better than a poor one, though both may equally have their worries.","Mmoadõmã ṅhĩnã fi fifiri, na nhwĩ na emmã yẹnhũ.",0,10_ashantiproverbst00rattuoft_parallel
All destinies are not alike.,Ṅkrabea nhĩnā usé.,0,10_ashantiproverbst00rattuoft_parallel
"All family names are family names and good enough at that, but we search well between the thorns of the oil palm for the good nuts nevertheless.","Abusũa ṅhĩnã ye abusũa, na yefwefwe mmetẽmã so de.",0,10_ashantiproverbst00rattuoft_parallel
"All men are the children of the Supreme Being, no one is a child of the earth.","Nnipa ũlãnã ye Onyàmé mma, obi nye asase ba.",0,10_ashantiproverbst00rattuoft_parallel
"All men would like to be chiefs, but when they cannot get what they want they declare that even to rule as a chief has its worries.","Nnipa nhina pe ohene aye, na woanya? woannya na wose, mpo ahenni ye yaw.",0,10_ashantiproverbst00rattuoft_parallel
"All men would like to go to Europe, it is the opportunity they lack.","Nnipa nhina pe Aburokyiri ako, na onya na wonnya.",0,10_ashantiproverbst00rattuoft_parallel
"All plants are medicinal, but you do not know and say this one is useless bad.","Nnua ṅhĩnã ye aduru, na wunnim a, na wuse, eye bone.",0,10_ashantiproverbst00rattuoft_parallel
"All right! After turning towards my left, what should I do next?","Yòò! Mèmànè fá bènkúm só áà, ményé déń bíó?",0,15_twi-sample_parallel
"All right! Ai, it is very heavy.","Yòò! Éí, èmú yè dùrù pápá.",0,15_twi-sample_parallel
All right! I’ll be back soon.,Yòò! Mèrèkó ábà sèèséi árá.,0,15_twi-sample_parallel
All the different forms Death takes are just the one Death.,Owu ṅhĩnã ye owu.,0,10_ashantiproverbst00rattuoft_parallel
All the medicine charms that come from the hands of the fetish priest are good real charms.,Adurŭ a ẹfi kọmfọ nsam' ṅhĩnã yẹ aduru-pa.,0,10_ashantiproverbst00rattuoft_parallel
All women are alike.,Mmea ǹhĩnã ye bākõ.,0,10_ashantiproverbst00rattuoft_parallel
Allantois,alantɔse akwaa a ɛfam yafunum ba ho,0,07_hs_living_environment_twi_parallel
Alliance for Progress,Nkabom a ɛde nkɔsoɔ ba,0,11_hs_us_history_twi_parallel
Alternative name for the Chief of the Left Wing,Fanteakwahene,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Alveolus,alviolɔso/tokuro nipadua mu tokuro kumaa bi/kotoku ketewa bi a ɛwɔ ahurtutu mu,0,07_hs_living_environment_twi_parallel
"Amantoo-miensa, the council of",Amantuo-miensa,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Amantoo-mmiensa Asafo Council of three Counties,Amantuo-mmiensa Asafo,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
"Amantoo-mmiensa, the council of",Amantuo-mmiensa,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
"Amemafo, song of the",Amemafo,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
American Community Survey,Amerika Kuro Nhwehwɛmu American Community Survey,0,16_Twi-census-Glossary_parallel
American Federation of Labor AFL,Amerika Man Asoeɛ a ɛhwɛ Adwumayɛso,0,11_hs_us_history_twi_parallel
American Indian or Alaska Native,Amerika Indiani anaasɛ Alaskani,0,16_Twi-census-Glossary_parallel
American Revolution,America man no anidan/atuatew,0,11_hs_us_history_twi_parallel
"American democracy: ideals, values/principles of",Amɛrika ka bi ma menka bi amanmu: nea wogyina hɔ ma,0,05_elementary_social_studies_twi
Ammonia,amonia/awɔhwenem aduro bi a ɛtumi yɛ nsuo anaasɛ mframane pampan wowɔ hwenem/ano yɛ den,0,07_hs_living_environment_twi_parallel
Amniocentesis,nyinsɛn ho nsuotwɛ nyinsɛn ho nsu a wɔtwe de yɛ nhwenhwɛmu,0,07_hs_living_environment_twi_parallel
Amnion,bɔtɔ bi a ɛda mogyatoa ho pɛɛ,0,07_hs_living_environment_twi_parallel
"Amoako Atta I, II, III, Kings of Akim Abuakwa",Akyem Abuakwa,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
"Amoako Atta I, II, III, Kings of Akim Abuakwa","Amoako Atta, Akyem Abuakwa",0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Among friends there are some who are greater friends than others.,Qyoŋkõ mu wo oyoŋkõ.,0,10_ashantiproverbst00rattuoft_parallel
Among royalty no one is a child.,Odehye mu nni abofra.,0,10_ashantiproverbst00rattuoft_parallel
Amphibian,amfibian/apɔtorɔ abusua Aboa a otumi tena nsu mu ne asase so,0,07_hs_living_environment_twi_parallel
"Amulets or charms, a lower grade of the above 3.",Suman.,0,10_ashantiproverbst00rattuoft_parallel
Amylase,mmoawa a wɔdi dwuma wɔ setaakye mu mmoawa a wɔdan setaakye yɛ no asikire,0,07_hs_living_environment_twi_parallel
An Adikro's Chief Councillor,Odikro biara Panin a oye Osomanyawa,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
An Odikro Chief of a town,Odikro biara,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
An amount of money fixed by law and payable by a person taking another's wife to the husband so wronged.,Ayefare,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
"An ancient name cannot be cooked and eaten; after all, money is the thing.","Odehye, woṅnõa wonni, na sika ne asem.",0,10_ashantiproverbst00rattuoft_parallel
An army does not know what is at the rear of an army.,Dom nnim dom akyi.,0,10_ashantiproverbst00rattuoft_parallel
"An army is driven back by courage and not by insults, however many.","Dom, wokõ no abooduru, na woṅkõ no ahĩ-dodow.",0,10_ashantiproverbst00rattuoft_parallel
"An elder can satisfy his hunger with his intestines. That is, he has other resources to fall back on when needs be, when hunger (used metaphorically for trouble overtakes him.)",Opanyin mɛ̃ nsòno.,0,10_ashantiproverbst00rattuoft_parallel
An elder does not roast a hot stone and place it in the hand of a child.,Opanyiṅ ntõ bo-hyew nto abofra nsam'.,0,10_ashantiproverbst00rattuoft_parallel
"An elder evades responsibility by saying, ‘I have not heard, I have not heard’.","Opanyiŋ due, ‘Mante, mante’.",0,10_ashantiproverbst00rattuoft_parallel
An elder gives no heed to idle rumours.,Opanyiṅ nni abansosem akyi.,0,10_ashantiproverbst00rattuoft_parallel
An elder grows at the elbow i. e. becomes rich.,Opanyiṅ nyiṅ wo ne batw̃ew.,0,10_ashantiproverbst00rattuoft_parallel
An elephant eats the little asãwa berries.,Esóno di asãwa.,0,10_ashantiproverbst00rattuoft_parallel
An old man was in the world before a chief was born.,Akwakora te ho ansana wowoo panyin.,0,10_ashantiproverbst00rattuoft_parallel
"An ordinary fowl hatches out an asense chicken, and the asense one asks in wonder saying, ‘I alone, where did I come from?’","Akokɔ-pa na ɔwo asense, asense se, ‘Me ṅkɔ mifi hẽ?’",0,10_ashantiproverbst00rattuoft_parallel
Anabolism,kwan pa nipadua no fa so sesa aduane yɛ no ahoɔden,0,07_hs_living_environment_twi_parallel
Anaerobe,aboa a ɔnhia ɔsegyen anaa mframa na ɔde anya nkwa,0,07_hs_living_environment_twi_parallel
Anaerobic,deɛ ɔnhia ɔsegyen anaa mframa na ɔde anya nkwa,0,07_hs_living_environment_twi_parallel
"Ananse, the Akan hero of folklore",Ananse,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
"Ananse, the Akan hero of folklore","Ananse, Akan",0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Anaphase,anafese nkwaboa mu nkyekyɛmu berɛ a ɔfa bi twe kɔ ɔfa foforɔ bi ho,0,07_hs_living_environment_twi_parallel
Ancient things remain in the ears. Tradition survives.,Tete ka asõm'.,0,10_ashantiproverbst00rattuoft_parallel
And you?,Na wo nso ɛ?,0,14_Twi-Language-Guide_parallel
Androgen,annrogyen nkwaboa a ɛpagya barima akɔnnɔ,0,07_hs_living_environment_twi_parallel
Anemia,aneemia mogyasɛɛ/mogya so atew,0,07_hs_living_environment_twi_parallel
"Animkwatia, King of Akim Abuakwa",Akyem Abuakwa,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
"Animkwatia, King of Akim Abuakwa","Animkwatia, Akyem Abuakwa",0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
"Ankobea, as an Asafo","Ankobea, Asafo",0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Announcing the day's celebration,Wo tu adae,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
"Anokye Fetish, take thou away the curse",Anokye Kɔkɔtwea,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
"Anokye, as a God",Anokye,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Antibiotic,aduro bi a wɔde kum ɔyareɛ mmoawa,0,09_Twi-Dictionary_parallel
Antibodies,nipadua akwaa ahodoo a eko tia nyarewa,0,07_hs_living_environment_twi_parallel
Antibody,nipadua akwaa a eko tia nyarewa,0,07_hs_living_environment_twi_parallel
Anticodon,antikodon protein mu mpaapaemu ho nkwaboa bi a ɔkyerɛ nnuanennuro dwumadie wɔ mpaapaemu no mu,0,07_hs_living_environment_twi_parallel
Antigen,antigyen nipadua mu hɔhɔɔ,0,07_hs_living_environment_twi_parallel
Antihistamine,antitistamen aduro a yɛde sa akyiwadeɛ,0,07_hs_living_environment_twi_parallel
Antiseptics,antisɛpteke mmoawa ano aduro,0,07_hs_living_environment_twi_parallel
Antitoxin,antitɔsen nipadua aduro a ɔde si awuduro ano,0,07_hs_living_environment_twi_parallel
Ants have to unite in great numbers before they can make a noise.,Mfóté pấm ansã-na woaye yā.,0,10_ashantiproverbst00rattuoft_parallel
Any native of Akim Abuakwa,osua ne suru ne nsano,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Apesemaka as an Asafo,"Apesemaka, Asafo",0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Appellation of the Ankobeahene,Bafuor,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Applications and interviews,Ìhwèhwèè né mú Ìsèmmisá,0,15_twi-sample_parallel
Apply,fa yɛ/fa di dwuma,0,07_hs_living_environment_twi_parallel
Aquarium,nsutadeɛ a ɛsi fie,0,07_hs_living_environment_twi_parallel
Arc of the foot,Nan mmoromu,0,01_medical_glossary
Area Census Office,Mpotamu Nnipakan Asoeɛ Area Census Office,0,16_Twi-census-Glossary_parallel
Arid,nsu ho yɛ na,0,07_hs_living_environment_twi_parallel
Art,Nnipa ho nsɛm adesua,0,12_hs_global_history_twi_parallel
Artery,Ntini deɛ ɛde mogya firi akoma mu brɛ nipadua no,0,07_hs_living_environment_twi_parallel
"As for a rich man, he is never sneezed at unluckily.","Osikani de, wonhwãnsĩ no bone ara da.",0,10_ashantiproverbst00rattuoft_parallel
"As long as a chief leaves you alone, you say, ‘He and I are good friends’.","Ohene nnyã wo a, na wuse, ‘O nè me kã’.",0,10_ashantiproverbst00rattuoft_parallel
