page,twi,eng
32,abá,"welcome, salutation; mã-, to welcome; wemã yeŋ abá mãe, they gave us a hearty welcome."
32,abá-ó,"abóó, int. Aky. F. welcome! hail! Mt. 27,29. 28,9. Gr. § 147,5."
32,"baá, v.","to extend, spread out, to open, s. mpasũa; cf. bae. - red. baabaa; bb. ntama no. - baa mu, to make or give way between; syn. yerew mu. - ne hɔ baá no, he is at ease, happy; syn. sepew. - ɔsɔ mã ne hɔ baa no, he is very stout or big."
32,baa,"place, spot; mmaá nyináa, everywhere; s. baabi, baw, bew, bea, bere. - ne mmaa-nyinaa-wo, his omnipresence, ubiquity."
32,"ɔ-báa, pl. m-","Ak. F. woman, female = obéa, ɔ(baa)basia; cf. abaawa. pr. 18 ff. 1505. - ntama yi ye ""beyii mmáa sɔ"", this cloth is of a better quality; sukũfo yi ye ""beyii mmaa sɔ"", these pupils are superior to their class mates (in knowledge, bodily strength &c.)."
32,"abaá, pl. m-","(contr. for abawa, a small branch) wand, rod, whip, cane, stick for beating, cudgel; F. blow, stroke; pl. blows, strokes; cf. dua, nsabaa, ŋkoba, aporibaa, poma, twom, mpire, sikafere. - Phr. bɔ or twa..abaa; bɔ, di, hwehwe, kā or twa..mmaa, to beat or strike with a rod, whip &c., to flog, cf. hwe & Gr. § 209,3; wo abaa a woabɔ me no ante me, s. te, to feel. - di abaa, to receive a flogging or blows; odii abaa, he received a flogging; odii no mmaa, he gave him a fl. pr. 31. 1450. - ɔbɔ woŋ-dwonto nom' abaa, he is their singing-master; bɔ mmaá mù, to beat two flat sticks together to beat time in singing or dancing. - bɔ..mu abaa, to disperse, syn. hwete; wabɔ mmofra no mu abaa, he has driven away the children. - shwehwe woŋ asɔ abaa (kwa), it makes no (lasting) impression on them."
32,"abaá, a game",sticks thrown on the ground parallel to or across each other; s. agoru.
32,"mbaa, inf.","F. s. ba & mmae; the act of coming, advent."
32,"bãa, pl. a-","[con. ne bãa] bough, branch of a tree or of a river; cf. basa, baw, dubãa."
32,bãa,"a playing-card with 6 figures in 2 rows. - abaabã, s. abá."
32,"bàba, babasó",a disease of the genitals; chronic gonorrhea; cf. okramaŋ.
32,"babaá, Aky.","babawá, pl. m-, = bobaa; F. a withe, cane, used for roofing &c.; s. twintwam, v."
32,"babaaba, pl. m-","F. a faggot = babaa, bobaa."
32,"ɔ-bábaa, pl. m-","Ak. F. [ɔba, child, ɔbaa, woman] daughter = ɔbábea."
32,"abábáá, abábáwá, Aky. abayewa, pl. m-","maiden, young woman, married or not, who has not yet given birth to a child; syn. abeafó."
32,"bàbaba(ba), baábáábáá, adv.","profusely, said of raining and of the gushing of tears; cf. osu & nusu; osũ b., she weeps so that tears trickle down."
32,"baábáa, baábáe, red. v.","s. baa, bae, anim abaabae, anobaabae."
32,baabádóm,"an army in dispersion; wo ye b., syn. wobɔ petẽ."
33,babaduá,the ornamental top on a state-umbrella.
33,Baábáe-(a)ntwà,pr. n. an epithet of the Asantes; cf. Bae.
33,ɔ-babanimba,"pl. m-, F. a young man."
33,ɔ-bábaniŋ,"F. obabanyiŋ, pl. m- [con. ne báb.] son. ɔ-bábarimá, pl. m- [con. ne bábarimá] son."
33,ɔ-baabasía,"pl. m-, Ak. woman. pr. 51. Prov. 31, 29; s. ɔbea, ɔbaa, ɔbasia; cf. akatasia, akatamasiaba."
33,babasó,= bába.
33,bábära-haa,"very much, too much; very many, too many; syn. bebërebë."
33,babawá,"pl. m-, Aky. = babaá, bobaá."
33,abábàwá,s. abábàá.
33,babaayémfi,"babayénter, s. bob..."
33,ɔ-bábea,pl. m- [con. ne bábea] daughter = ɔbabaa.
33,ɔ-báabére,"ɔbáaberé, pl. m-, a fine, beautiful, delicate woman."
33,baabí,"F. beebi, some place, somewhere; elsewhere. pr. 31. 32; cf. baa, beabi; ne baabi, his place; ne b. a ɔnseŋ, his not being confined to space. K.§ 165. — kotrã wo b., go wherever you please! mékɔ b. = mekɔ dua-so. — (ne) hō b., (euph.) the female genitals. — baabi-báabi (mmaabí-mmáabi), in different places, here and there. — onyamesom nè kūrow yi atɔremude mfá baabi nsi this town do not agree, — are diametrically opposed. — yebisaa no sε asu no mu b. nnɔ nseŋ b. ana? na ose: b. dɔ seŋ b., we asked him, whether the water was everywhere of the same depth; whereupon he answered: It is deeper in some places than in others; ési baabí à ásì, (let) come what may! pr. 2918. — baabi asse, (euph.) the king (or a person of rank) has died, is dead."
33,baabífó,"people of other places; b. mu asempaterew, foreign missions."
33,baabíara,anywhere; in negative sentences nowhere. pr. 2306.
33,A'bàbíó,pr. n.; s. ɔkra.
33,ɔ-bábɔ́,inf. [bɔ..ba] 1. beckoning and calling to come. — 2. a girls' play; s. agoru.
33,ɔ-báa-boníŋ,"pl. m-, a barren woman. Ps. 113,9."
33,ɔ-bábʊŋ,"pl. m-, a healthy young man, a man in the prime of youth; cf. buŋ. abábʊmma, pl. m- [dim.] lad, stripling. ɔ-báabʊŋ, pl. m-, a young woman in the state of puberty, maiden, damsel, virgin. Gen. 24, 16. — ɔb-ye, inf. virginity, maidenhood."
33,ɔ-báabumma,"pl. m- [dim.] girl, lass, young woman of 12—16 years."
33,abadàè,"F. abadaa, the intense yearning for a child. pr. 3182; cf. ɔdae."
33,abá-de,"pl. id. portion of a child, portions for children; what is due to a child. Ex. 21, 9."
33,abà-diakyiri,the last-born child; ɔba a odi akyiri.
33,Abadie,one of the original families of the Tshi people; cf. App. D.
33,badíŋ,"pl. id. the name of a child; family name, surname; dapeŋ mu nnafua so b., proper names of persons, according to the week-day of their birth (Gr. § 41,4); syn. akradiŋ."
33,abádōmãá,"ɔbád., pl. m-, a fine, tender, young, little child, infant."
33,abadōmãba,"pl. m-, f. id."
33,Bàdú,"pr. n. of a man who is the tenth child of a mother. Gr. § 41,5."
33,Bàdúwa,likewise of a woman.
33,abaduabá,"ɔ., s. abed..."
33,abà-duasá,"wáwò áb., she has given birth to (thirty, i.e.) plenty of children; cf. Gr. § 80,3."
33,ɔ-baduedúefó,"oduedúefó, pl. m-, rambler, rover, stroller, vagabond; cf. due, v. 7. pr. 14."
33,abadwee,"F. a man with a withered hand. Mt. 12, 10. Mk. 3, 1."
33,ɔ-badwémmá,"pl. m-, a pensive, thoughtful, prudent, reflecting, considerate, sensible, intelligent person [fr. ɔba, dweŋ, ɔba; swɔ ɔbanimdefɔ nè ɔbanyansāfo ntām]."
33,ɛ-bádwóm,s. ŋŋwɔŋkoro.
33,baé,"(mu), v. to disjoin, part, separate, cleave, sunder, rend; to un-ravel, loose, loosen, unstitch, unroll; to distend, extend, expand, spread, spread out; — to become loose;"
34,baé,"gape; perf. to be loose. - red. baabae, baebae. - syn. baa, gua, guae, pɔŋ mu, sɔŋ mu, tew mu, terew mu, yerew mu. - Woabae = woagyimi. - nsu no mu baee, the waters were divided. Ex. 14,21; ɔtam no abae. - bae ŋhwi, sare, ŋwura, ntama, ŋhoma, hyeŋ mu abrannaa no mu! baabae asawa no mu! - Mómmaem'! open your ranks! make way for going through! ɔnántew ye-baeem' a emmae, we made great efforts to get onwards, but in vain. - wabae ne naŋ mu (agyina), he stands with his legs apart, straddles; ɔbaee (wɔŋ) mu, he put (them) in array; wobaee mu, they put themselves in array. 1 Chron. 19,9-11; s. mpasua. - ne hɔ bae no = ne hɔ baa no. - n'ani so abae no, he is recovering."
34,baé,"inf. s. ba, to come & kɔree."
34,"Bàe, Baebáe, Baébáe-(a)ntwà","surnames of the Asantes, as an endless host coming, or, extending so far that they cannot be surrounded."
34,ɔ-baéŋkɔ̀(rɔ),one who came and did not go any more. pr. 34.
34,baébàe,"red. v. l. s. bae; dua no ab., the tree has spread. - 2. anim baebae, the day breaks; s. buebue."
34,"àbàéfɔ́, àbééfɔ́","pl. id. [nea obae foforo] 1. new-comer, new beginner, novice, learner; fig. new fashion. - 2. a kind of perfume, consisting of the roots and skin of a creeper; s. ohũãm."
34,abaesaba,"F. = abasiaba, abofraa, ababaa. Mk. 5, 39."
34,bafã,F. = basafã.
34,bafáŋ,"Aky. bafáne, pl. m-, 1. a child who did not learn to walk the first 2-7 years. pr. 35. 241. 470. - 2. rachitis, the rickets, a children's disease. - 3. sluggard, lazybones; onihafo. abafan-núru [bafan, aduru] a medicine to cure rachitis. pr. 2713."
34,abafanto,"(obs.), 1. a roof plastered with mud. - 2. the making of such a roof; shɔ adaŋ de, womfa sare ŋkuru so; dɔte na wode tare so se nsemso ye no ab., na osu gu so a, efa akwaŋ a wɔayeye mu gu fam'."
34,"ɔ-báafow, Ak. ɔ-báafɔ́ɔ",1. (one who came a-foraging) forager. pr. 36. - 2. title of the ɔsahene. - 3. mmeraŋ bi = ɔbarima.
34,"abafrá, abafraba, mbafraber, mbafram","F. = abofra, abofraa, mmofrae."
34,bàfua,"a single thing or person, one and the same thing."
34,bafuw,"F. a. & adv. abundant, plenteous."
34,ɔ-báagofɔ,pl. m- [nea onè mmaa goru] fornicator; syn. mmeapɛfo.
34,"ɔ-báagófɔ́, ɔbaagofɔ","pl. m-, a woman who is fond of playing."
34,abágow,"F. relaxation or slackness of the arms; ɛyɛ me ab. = atu m'abasam', amã mapa abaw; discouragement."
34,báguá,"[bɔ agua] public assembly, congregation, council; - ɔfra baguam' or baguafom', he is a member of the council."
34,"abaguadé, baguadé",[bagua ade] share of fees for attending a palaver. pr. 37. 370. 2966.
34,baguafó,"(sing. baguaní), elders and other persons met in council or assembled for public discussion, councillors. Acts 5, 21."
34,bagya,a fourfooted beast. pr. 38.
34,bagye,As. a large fishing-net.
34,ɔ-bágyé,inf. [gye .ba] exhortation to continue in a speech.
34,a-bágyé,"inf. [gye ɔba] adoption. Rom. 8, 15. 23."
34,ɔ-ba-gyigyéfó,"pl. m-, 1. nurse, nursing mother. 1 Thess. 2, 7. - 2. a mischievous child; one gets others into trouble. pr. 15."
34,bahá,"(dec., = mposae, com.), dry fibres of the bark of the plantain stalk. pr. 10. 569. 629. - ɔsome som tuu mu b., he served (very) faithfully."
34,baha,"F.: to b., to faint; cf. haw."
34,bahaa,"F. plentiful, numerous."
34,"ɔ-bá-huhuni, obahúhuni, ɔbáhúhuni","pl. m--fo, a worthless fellow; son of wickedness. 1 Sa. 2, 12. s. ahuhufo."
34,abá-hyé,"onim ab., he teaches his children how to work and behave; ɔkyere ne mma adwumayɛ nè amanne pa."
34,"ɔ-baifó, better: ɔbayifó",...
34,baká,"pl. m-, lagoon, lake communicating with the sea; F. lake, pond; cf. otare."
34,mbakã,F. a horn of a woman's hair.
35,Abakamade,one of the original families of the Tshi people; cf. App. D.
35,abákáŋ,"the eldest child, the firstborn; the state or birthright of a firstborn son. — abákán-yé, inf. birthright. 1 Chron. 5,1."
35,baká-nómá,"lagoon-bird, river-bird, heron, stork &c., snipe."
35,bakásìànepo,"a bird, s. otwiroŋku."
35,abákó,a kind of brown wood used for furniture; oil is made of the seeds in Akem. — the mahogany-tree.
35,bàakó,"one. pr. 27; obàakó, one person. pr. 446ff. Gr. § 77. 80,2. — mmàakó-mmàakó, one by one, each. pr. 2548. 3258. — baakó, ob., obaakó ought to be used of persons, biakó of things. — Cf. biakó."
35,ɔ-bàakófó,"a single, solitary person. pr. 455-459."
35,ɔ-báakonimma,"dim. of the foll. [obaa, akoko-nini]."
35,ɔ-báakonini,"a conceited, vain-glorious woman (like a cock), coxcomb."
35,bákómá,"a genteel, well-born person, nobleman, lord, prince, member of the royal family, of high rank or position; high-born, aristocrat; di b. = di adehyesɛm, to be imperious, violent, positive, stubborn, wilful, arbitrary. pr. 39; to lord it over. 1 Pet. 5,3. [ɔba a ɔnam ne kɔŋ so, ɔnam na ɔtoto ne kɔŋ, ɔnam na ɔkyɛa, one who walks in an affected manner, behaves proudly]."
35,abakorem,Aky.: gye ab. = gye asabawm'.
35,bákɔŋ,"[ba = basa, kɔŋ] wrist."
35,ɔ-bá-kóro,"an only child; ɔb. Bådú, an only child worth ten children."
35,abákɔsɛm,"[nsɛm a aba kɔ] history, story of past events; cf. abasɛm."
35,baakróŋ,"nine persons. Gr. § 80,1."
35,bákúa,"stalk of a plantain- or banana-tree; s. obrɔde b., kwadu b."
35,ɔ-báa-kùnafó,widow.
35,ɔ-bá-kwàseá,"a foolish man. Prov. 14,7. 21,20."
35,abakyére,"[basa, kyere] gold and costly beads tied round the wrist in honour of one's birth or deed; kyere.. ab., to adorn with ab. — a kind of funeral badge."
35,bakyéw,"to clasp round, to twine, twist round; s. e, hama bi anase ɔwɔ; syn. bare..hõ. — red. bakyébakyew."
35,abakyiba,"[ɔba, akyiri] The last-born child."
35,bàm,"to embrace, clasp (in welcoming), syn. fàm, yɛ atun, or in fighting); ɔbam no hwee fam', wrestling with him, he threw him on the ground; b. kynii, to raise and shake a state-umbrella = pem bamkynii. — red. bemmam, bommam."
35,bam',"ba mu; óbám', he comes in; né dáé abám', his dream has come true. Gr. § 214. Rem. 2 & 3."
35,"bàm, bámbam, bámbambam","adv. expressing the sound of striking, clapping, lashing, falling; ɔbɔɔ no bàm, he gave him a smack (lash), (- bámbambam, a good thrashing). Gr. § 134,2."
35,abam',"1. name of a fetish, the twin fetish. — 2. a fetish practice in connection with the twin-fetish performed at the birth of certain children, esp. twins, of the 3rd, 7th to 11th child, and in their after life by themselves, before every new crop or harvest. ɔ'yɛ abam', wòye abam'fó, he is, they are entitled to the abam ceremony. Mensã nè Maansã, Asoŋ, Botwe, Akroŋ nè Dkrõmma, Badu nè Baduwa, nè Dukõ ye abam (abamfo) nè nta. Wode adwere guare ab. Fida. pr. 1127. Sɛ aduamforo biara bɔ a, abamfo aŋnuare abam a, wonni bi."
35,"bàm', bamé, a-bamsém","imperiousness, haughtiness, insolence; syn. adehyesɛm, ahenemmasɛm; di or to b., to play the rich or high-born man; to play insolent, wanton tricks; odi or ɔto no so b., he outrages, treats him spitefully. Lk. 18,32. — inf. bam'dí."
35,bámma,"[baŋ, ba dim.] the projecting lower part of the wall in native houses, used as a seat; a swish seat; okuku b., (he lifts up a swish s., i.e.) he undertakes to perform a task which is too difficult for him. pr. 2252. 2612."
36,bámma,"2908; compass. Ex. 27,5; settle, rebate-ment (of a wall): 1 Kg. 6,6. Ezek. 43,14."
36,bámma,"pl. m-, a strip of country-cloth; the breadth in which it is woven; a ribbon; syn. ntambamma, Ak. bɛ̃n, abammá: woto ab., they put their hands on each other's necks. pr. 1213. 2791;"
36,abammagyé,"F. = abamma-tó, inf. supporting, support."
36,abá-má,inf. welcome.
36,bammaá,"a blossom of kooko; yi b., to put forth blossoms, to blossom (of kooko)."
36,bámmahõ,"= koŋkoruwa, dysentery."
36,abam'-fó,s. abam'.
36,bàmfó,"-fóɔ, a thorny plant. pr. 1676f."
36,bamiawu,a kind of snake.
36,bamkóŋ,"[s. bam & koŋ, neck]: oto b. kasa, he speaks with a stiff neck, haughtily. Ps. 75,6; ototo ab., he walks with neck stretched forward (Isa. 3,16), with a majestic air."
36,bamkyíníi,"F. bamkyim, pl. m- (kyinii a wopem di hene so), state-umbrella. pr. 1729; otu hene b., he takes up the st.-umbr. of the king."
36,abámpofo,"As. = asoamfo, hammock men."
36,a-bamsém,"s. bàm, bame."
36,abam'-térẽw,inf. 1. the stretching out of one's arms (abá). 2. cloth of double width.
36,bàŋ,"v. to lie or to lay in a proper row, to extend; to string (ntrama, wə hama so). pr. 2277; 'to pile up, to store (ɔ̀báŋ əde putu so), to suspend (yams) on stakes; to hem in (atade ano, with a ribbon); - b. hɔ, syn. sã hɔ; èbaŋ hɔ, it is suspended there; b. hɔ, syn. toto hɔ. - red. bemmaŋ."
36,báŋ,"pl. a- [con. né báŋ] 1. row, fence, enclosure, frame. pr. 40; wall, line; esp. the fence round the yard of a native house; gye b., to make or mend a fence. pr. 103f.; ɔbə me hɔ b., he protects me; watwa baŋ mu, he had to do with the king's wives. - cf. fabaŋ, dantabaŋ. 2. = dua-so, s. dua-see. 3. a fortified place; si baŋ, to put people in a place by authority in order to enforce the laws, or to keep the people in subjection and prevent their falling off; to place troops in a strong position; to occupy a place as a garrison."
36,baŋ,"pl. id. [con. ne báŋ] ep. in cpds.: form, figure, shape; fashion; manner, nature; race, kind, species; the kind of, the sort of; syn. su (wo sú nè wo báŋ biara nyel cf. esu), s. aboabáŋ, abusũabáŋ, adakabáŋ, odammáŋ, dobáŋ, duabáŋ, nipabáŋ, nsrabáŋ, subáŋ or súbaŋ; ədabáŋ, abodabáŋ, adibáŋ = aduaŋ', ahabáŋ."
