page,eng,twi
48,starfish,nsunam a ɔte sɛ nsoroma
48,statement,anodisɛm/anomsɛm
48,steady state,gyinabea a ɛnsesa
48,stem,dua fimfini
49,stereomicroscope,maakurosukopu a ɛwɔ nhwɛmu mmienu
49,stereoscope,setɛriosukopu
49,sterile,setɛraale (bonin)
49,sterility,deɛ ɛyɛ afa setɛraale mu
49,sterilization,woreyi yaremmoa afiri biribi ano
49,sterilizing,woreyi yaremmoa afiri biribi ano
49,sternum,dompe a ɛkura wo mfe nkrampan ahodoɔ mu
49,steroid,setɛrɔɔdo
49,stethoscope,setɛtosukopu
49,stigma,setema
49,stimulate,woreboa biribi ama akɔ so
49,stimuli,nneɛma ɛboa biribi ma no kɔ so
49,stimulus,deɛ ɛboa biribi ma no kɔ so
49,stinging cell,nemato
49,stock,nneɛma a yɛahyehyeɛ
49,stolon,Sotolon (dua baa)
49,stomach,bofuro/adiditwa/yafunu
49,stomata,sotomata
49,stoma,sotomata
49,stops,agynaeɛ
49,storage,akoraeɛ
49,storage tissue,honam a ɛkora adeɛ
49,strains,nnwom ano nnyegyeeɛ
49,strand,ahomatea baako
49,stream,susuan
49,streptococcus,mmoawa a wɔde menem yareɛ ba
49,streptomycin,mmoawa ano aduro
49,striated muscle,honam a emu nkwammoa no ahyehyeɛ tee
49,strip,teaa
49,strip cropping,woredua nnɔbaeɛ wɔ teatea nhyehyeɛ so
49,stroma,sotroma
49,structural formula,molekuli bɔbea nhyehyeɛ
49,structure,nhyehyeɛ
49,style,esu/nhyehyeɛ/kwan
49,subsoil,dɔteɛ nkyekyemu
49,subspecies,nkwadeɛ kuo bi nkyekyemu
49,substance,aba/biribi mu aba
49,substrate,baabi a nkwadeɛ bi te
49,succession,sasɛɛhyen
49,sucker,dua bi ba (te sɛ borɔdeba)
49,sucrase,sukresi
49,sucrose,sukrosu (asikyire)
49,suction pressure,ɔhyɛ a ɛwɔ ɔtweɛ mu
49,sulfa drug,sɔfa aduro
49,sulfur,sɔfa/sufre
49,sulfur dioxide,sɔfa dɔsaede
49,superior vena cava,vena cava fa a ɛde mogya firi etire mu kɔ akoma mu
49,surface tension,sɛdeɛ nsuonsuo ani molekulise keka bom ma ani da
49,surgery,sɛegyiri
50,surrogate parent,surogeti ɔwofoɔ
50,surround,fa ho
50,survival,kye ade/tena ase
50,survival of the fittest,deɛ ne ho yɛ den kye ade
50,survive (d),kye ade
50,suspension,ntwesɛn
50,sustainable use,deɛ yetumi de di dwuma berɛ tenten mu
50,suture,ekuropam
50,swamp,tadeɛ
50,sweet gland,akwaa a ɛkyi aduro a ɛyɛ dɛ
50,swim-bladder,nsunam mframa bɔtɔ
50,symbiosis,sembiosisi
50,symbiotic,semmayoteke
50,sympathetic,ahummɔbrɔ
50,sympathetic nervous system,ahummɔbrɔ nɛɛvɔso dwumadie
50,symptom,ɔhaw a ɛda biribi adi
50,synapse,senapose
50,synthesis,sentɛsese/nkabom
50,synthesize,ka bom
50,synthetic circulation,sentɛteke aforosaneɛ
50,systole,sesetole
50,systolic pressure,sesetole ho ɔhyɛ
50,tadpole,tipolipo
50,taiga,taega
50,tail fin,nsunam to
50,tanker,tanka
50,tap root,dua nhini kɛseɛ a ɛkɔ fam pa ara
50,tapeworm,mmowa
50,tar,kootaa
50,taste bud,tekyerɛma so akwaa a ɛma wote dɛ
50,taxonomy,kwan a yɛfa so to nkwadeɛ ahodoɔ din
50,Tay-Sachs disease,tay-sachs yareɛ
50,technique,kwan
50,technology,kwan foforɔ
50,telophase,nkwammoa mu nkyɛmu a ɛtwa toɔ
50,temperate deciduous forest,kwaɛ biretuo
50,temperate zone,asase soro fam
50,temperate inversion,tɛperete invɛɛhyen
50,template,nhwɛsoɔ
50,tend to,hwɛ
50,tendon,tɛnnɔn (ntini a ɛka honam ne dompe bom
50,tentacle,amantam
50,terminal bud,nkɔn mu
50,termite,Nkanka/mfɔte
50,terrace,tɛrɛse
50,terrestrial,deɛ ɛfa asase a yɛte so yi ho
51,terrestrial biome,tɛrestraa bayom
51,territory,asase kyɛfa
51,test cross,nkwammoa sɔhwɛ
51,testis,hwowa
51,testosterone,tɛstɔsɛrɔn
51,tetanus,Nkantamase/asinsen
51,tetrad,ahinianan nhyehyɛɛ
51,tetraploid,kromosom a ɛtɔ so nan
51,thalassemia,talasemia
51,theory,adwenemususuo
51,theory of use and disuse,"mmara a ɛkyerɛ sɛ nkwadeɛ bi de n'akwaa di dwuma a, ɛma no ahoɔden nanso sɛ ɔgyae na ɔmfa nyɛ hwee a, ɛma no yɛ mrɛ."
51,therapy,aduyɛ
51,thermal pollution,tɛɛma poluhyen
51,thicker,Teka/nea emu piw
51,third-level consumer,deɛ ɔde biribi a yɛde adi dwuma mprenu so san yɛ adwuma
51,thoracic duct,torase bɔtɔ
51,thorax,Torase/koko/wo bo
51,threshold,hyeɛ/trɛhyoodu
51,thrombin,trombin
51,thromboplastin,tromboplasen
51,thrombosis,trombosisi
51,thrombus,trombɔso
51,thymine,taemen
51,thymus gland,taamɔso akwaa
51,thyroid gland,taarɔdo akwaa
51,thyroid-stimulating hormone (TSH),homon a ɛkeka taarɔdo ma no di dwuma (TSH)
51,thyroxine,taarɔsin
51,tibia,nantu
51,tissue culture,worema akwaa bi atena nkwa mu wɔ kɔɔkya bi mu na asan anyini
51,tissue fluid,nsuo a etumi fa nkwammoa mu
51,tissue (s),nkwammoa
51,tobacco,tawa
51,ton,tɔn
51,tongue rolling,tɛkyerɛmakyim
51,tonsil,kɔn ho kosua
51,tonsillitis,tɔnsilitisi
51,tooth decay,Kaka/seporɔw
51,tooth root,ɛse ntini
51,toothpick,abaa a yɛde yi se mu
51,topsoil,asase ani
51,toxic,awuduro
51,toxin (s),awuduro a ɛfiri nkwammoa mu
51,trace element,aduro bi te sɛ ayɔn kakra bi a ɛwɔ nipadua mu
51,trachea,trakea
51,tracheophyte,trakeafaete
51,trade-off,awowa
51,traffic,trafeke/mmɔmpeeso (kwan/akwantu)
52,trait (s),esu
52,transcription,transekrɛpohyen (woretwerɛ ɔkasa bi agu nkrataa so)
52,transduction,transedaahyen
52,transfer,yi kɔ
52,transfer RNA (t RNA),RNA a ɛyi amino asede kɔ baabi (t RNA)
52,transformation,nsesaee frenkyemm
52,transfusion,Transefuhyen (sɛ wɔde nsu/mogya ma obi)
52,transgenic,transegyɛnɛteke
52,translation,nkyerɛaseɛ
52,transmission,woretwe bribi akɔ baabi
52,transmit,twe kɔ
52,transpiration,ntutuo kwan a ɔfa so kɔ soro
52,transpiration pull,ɔhyɛ a ɛtwe nsuo firi dua ntini mu kɔ n’ahaban mu
52,transplant,ntutɛ
52,transport system,kwan a nkwadeɛ fa so twe nsuo ne nnuanennuro
52,transverse colon,wo nsono to no mfimfini
52,transverse section,nkwantanan
52,trauma,ehubɔ
52,treatment,ayaresa
52,treat,sa
52,trend,deɛ aba so
52,trial,sɔhwɛ
52,triceps,abasa
52,trilobite,tralobaete
52,translocation,dompehwan
52,triple-beam balance,susudua a ɛkura nsusuiɛ mmiensa
52,triplet code,nkwammoa nɔma kann
52,triploid,trepelɔede
52,trophic level,trɔfeke gyinabea
52,tropical rain forest,kwaee birentuo
52,tropical zone,beaeɛ a ɛwɔ trɔpeke no mu
52,tropism,trɔpesem
52,trypsin,trepesen
52,tuber,bayerɛ anaa bankye fua
52,tuberculosis,ɛwanini
52,tubing,dorobɛn
52,tubule,dorobɛn ketewa
52,tumor,kokoram
52,tundra,tunnra (asase pradadaa/asasetam)
52,turbidity,tɛɛbiditi (sɛ nsu bi fono/hono)
52,turgid,deɛ ɛnyɛ anika
52,turgor pressure,tɛɛgɔɔhyɛ
52,Turner's syndrome,Turner yareɛ
52,typhoid,taafɔdo
52,ulcer,yamkuro
52,ulna,ulna (akokɔbeto mu dompe)
53,ultracentrifuge,ɔtrasentrifugye
53,ultrafiltration,ɔtrafetrehyen
53,ultrasound,ɔtrasawonno
53,ultraviolet light,ɔtravawlete kanea
53,umbilical cord,furuma so ahoma
53,umbilicus,furuma
53,undergo,ɛfa mu
53,unicellular,nkwadeɛ a ɔfiri nkwammoa baako mu
53,universal recipient,Deɛ ɔtumi gye mogya firi obiara hɔ
53,unsaturated fats,nnuaba mu anwa anaa sradeɛ
53,uracil,yurasele
53,uranium,yureniɔm
53,urban desert,kuro a hwee nnim
53,urbanization,kuropɔnyɛ
53,urea,dwonsɔ
53,urease,yurisi
53,ureter,yurita
53,urethra,yuritra
53,uric acid,dwonsɔ mu asede
53,urinary bladder,dwonsɔtwa
53,urinary system,dwonsɔ ho dwumadie
53,urine,dwonsɔ
53,uterine lining,deɛ ɛsɛ awodeɛ mu
53,uterus,awodeɛ
53,utilize,fa ye adwuma
53,vacant,deɛ ɛda hɔ kwa (te sɛ danto)
53,vaccinated,deɛ wɔama no abota
53,vaccination,abota
53,vaccine,abota aduro
53,vacuole (s),vakuolu (nkwammoa mu bɔtɔ bi a mframa anaa nsuo wom)
53,vagina,ɛtwɛ
53,valid,deɛ ɛdi mu
53,valine,valaen
53,valuable,deɛ ɛsom bo
53,valve,vaavo
53,vane,ven (adeɛ biara a ɛtwa ne ho nsa a ɛtwa ne ho no bi)
53,variability,deɛ sonobi-sonobi tumi ba mu
53,variable,sonobi-sonobi
53,variable factor,deɛ ɛde sonobi-sonobi ba
53,variation,nsonsonoɛ
53,variegated leaf,ahaban a ɛwɔ afa anaa ahosuo pii
53,variety,ɔfa anaa nkyɛmu bi/ahorow
53,various,ahodoɔ/ahorowyɛ
53,vas deferens,dorobɛn a ɛde barima ho nsuo kɔne kɔte mu
53,vascular bundle,nipadua mu dorobɛn no bi
53,vascular cylinder,dorobɛn atitire mmienu
54,vascular plant,dua a ɛde dorobɛn atitire di dwuma
54,vascular ray,nkwammoa bi a wɔsesa so wɔ nkwadeɛ mu
54,vascular system,dorobɛn ahodoɔ a wɔde nsuonsuo ahodoɔ di aforosaneɛ
54,vascular tissue,dorobɛn ahodoɔ mu nkwammoa
54,vasoconstriction,mogya ntini mumia
54,vasodilation,mogya ntini mubue
54,vasopressin,vasopresen
54,vector,vɛɛta (aboa a ɔde yareboa firi nkwadeɛ bi ho kɔma ɔfoforɔ te sɛ ntontom)
54,vegetation,nwuram
54,vegetative propagation,nnuadua
54,vein,Vein/ntini
54,vena cava,vena kava
54,venereal disease,yare a wonya fi nna mu
54,venous flow,vein mu aforosaneɛ
54,ventral,deɛ ɛfa yafunu ho
54,ventral blood vessel,mogya ntini a ɛwɔ mmoawa mu
54,ventral nerve cord,vɛntraa nɛɛvo ahoma
54,ventral root,vɛntraa nhini no mu baako
54,ventricle,akoma fa bi a ɛpia mogya ma mogya ntini no bi
54,venule,venule
54,Venus flytrap,venɔso dua
54,vertebra,vɛɛtibra (akyi dompe no fa bi)
54,vertebral column,akyiri dompe
54,vertebrate,aboa a ɔwɔ akyiri dompe
54,vesicle,mpomponya
54,vessel,ntini
54,vestiges,sini (te sɛ dunsini anaa dansini)
54,vestigial,sini/aseɛ (te sɛ dunsini anaa dansini)
54,vigorously,abrane so
54,villi,Vili
54,villus,vilɔso
54,viral disease,yare a ɛfiri vaalɔso
54,virus,vaalɔso (yare mmoawa)
54,viscera,"vesekɛra (akwaa atitire bi te sɛ brɛboɔ, akoma ne bofuro)"
54,visceral muscle,vesekɛra honam
54,visible spectrum,ahosuo hyehyeɛbea
54,vital,deɛ ɛhia pa ara
54,vital capacity,ahurutuo no ahoɔden wɔ ɔhomeɛ mu
54,vitamin,vitamin
54,viviparous,viviparɔso (ɔba a yɛnya firi awoɔ mu na ɛnyɛ kosuatɔ)
54,vocal cords,mpoeɛ nhoma
54,volume,dodɔɔ (nsuonsuo)
54,voluntary action,dwuma a wohyɛ da die
54,voluntary behavior,suban a wohyɛ da da no adie
54,voluntary muscle,honam a wotumi hyɛ da de di dwuma
54,volunteer,atuwohoakyɛni
55,waiting,ɔtwɛn
55,walnut,wɔɔnate
55,warm-blooded,nkwadeɛ a ne ho yɛ hye
55,warning coloration,mmoa akwaa ahodoɔ a ɛyɛ hu
55,waste,deɛ asɛe
55,water potential,ahoɔden a nsuo wɔ a ɛde foro nnua ntini de kɔ nnua no mu
55,water vascular system,dwuma a dorobɛn a nsuonsuo wom di de boa nkwadeɛ ahodoɔ
55,water-cycle,nsuo dwumadie (nsu kyinhyiadi)
55,wavelength,ahoɔden anoden ahodoɔ
55,wax layer,waase fa
55,weasel,Wisele (kotomponi/ɔdaadaafo)
55,weather,ewiem bɔbea
55,weathering,dwuma a ewiem bɔbea di de sesa ahosuo ne ade
55,web,ntentan
55,weed killer,kumwura
55,wetland,tadeɛ
55,wet-mount slide,bepɔdwiri
55,whale,bonsu
55,wheat,atokɔɔ
55,white blood cell,mogya nkwammoa fitaa
55,white corpuscle,mogya nkwammoa fitaa
55,white matter,adwene anaasɛ brɛmo no fa bi
55,whole blood,mogya a woretwe ama obi a wɔnkyekyɛ mu nkɔ n'afa ahodoɔ mu
55,whooping cough,nkɔnkɔn
55,wildlife conservation,mmoadoma ho bammɔ
55,wilt,abekɔ/mmerɛwyɛ
55,wind break,agye mframa
55,wind erosion,mframa ɛrohyen
55,wind pollination,mframa kwan a ɔnam so ma barima aba kɔgu ɔbaa kosua so wɔ nnua mu
55,windpipe,menem
55,wingspan,ataban mutrɛ
55,within,Emu
55,womb,awodeɛ
55,woody fiber,wudi faeba
55,woody stem,dua mfimfini
55,woolly mammoth,mamoto a ne ho nwi pii
55,worker bee,wowa a ɔkɔfa aduane ba
55,worm,mmoawa
55,xanthophyll,santofele
55,xanthoproteic test,santoproteike nhwehwɛmu
55,X-chromosome,x-kromosom
55,xylem,saelɛm (dua)
56,Y-chromosome,Y-kromosom
56,yeast,yiisi
56,yeast,mɔreka
56,yeast fermentation,Yiisi/mɔreka ka anaa ne boro
56,yolk,kosua mu akokɔsrade
56,yolk sac,bɔtɔ a ɛkyekyere kosua mu kɔ ho
56,zonation,Akuakuo (asasesin)
56,zooplankton,nsuo mu nkwadeɛ a wɔtumi da nsuo ani
56,zygote,zaegotu
